,molecule_chembl_id,IC50,units,smiles,pIC50
1958,CHEMBL3699590,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2Cl)c1,7.698970004336019
1959,CHEMBL5290340,20.0,nM,COc1cc2c(Nc3ccc(Oc4ccccc4F)cc3)ncnc2cc1OCC1CCN(C)CC1,7.698970004336019
1960,CHEMBL3699601,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2Cl)c1,7.698970004336019
1961,CHEMBL5279914,20.0,nM,COc1cc(C(=NC#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC,7.698970004336019
1962,CHEMBL3699614,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Br)c1,7.698970004336019
1963,CHEMBL3699589,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1964,CHEMBL1272222,20.0,nM,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1,7.698970004336019
1965,CHEMBL3699593,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1966,CHEMBL3699582,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1967,CHEMBL5173986,20.0,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccccc3)cc2C1=O,7.698970004336019
1968,CHEMBL196438,20.0,nM,CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.698970004336019
1969,CHEMBL3699585,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1970,CHEMBL3676358,20.0,nM,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)COC,7.698970004336019
1971,CHEMBL3944027,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,7.698970004336019
1972,CHEMBL3699594,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OCC)ncc2Cl)c1,7.698970004336019
1973,CHEMBL3699621,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)[C@H](C(=O)OC)C4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1974,CHEMBL3956465,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,7.698970004336019
1975,CHEMBL3930810,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,7.698970004336019
1976,CHEMBL4078023,20.0,nM,Cc1nc(C)c(/C=C2\CN(C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,7.698970004336019
1977,CHEMBL5284486,20.0,nM,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.698970004336019
1978,CHEMBL4064361,20.0,nM,COc1cc(Br)c(/C=C2\CN(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N\O)cc1OC,7.698970004336019
1979,CHEMBL3699620,20.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC(F)(F)F)ncc2Cl)c1,7.698970004336019
1980,CHEMBL3699612,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCCOCC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1981,CHEMBL4073960,20.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)c4ccccc34)c3c(N)ncnc32)C1,7.698970004336019
1982,CHEMBL542755,20.0,nM,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,7.698970004336019
1983,CHEMBL3954684,20.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019
1984,CHEMBL460731,20.0,nM,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.698970004336019
1985,CHEMBL3759190,20.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.698970004336019
1986,CHEMBL3759733,20.0,nM,COc1cc(C=O)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.698970004336019
1987,CHEMBL3233775,20.0,nM,O=C(/C=C/CNC1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.698970004336019
1988,CHEMBL379601,20.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,7.698970004336019
1989,CHEMBL3921302,20.0,nM,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1,7.698970004336019
1990,CHEMBL1203936,20.0,nM,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,7.698970004336019
1991,CHEMBL378370,20.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1CCNC1=O,7.698970004336019
1992,CHEMBL3759459,20.0,nM,COC(=O)c1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c(OC)c1,7.698970004336019
1993,CHEMBL4519305,20.0,nM,N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.698970004336019
1994,CHEMBL31630,20.0,nM,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.698970004336019
1995,CHEMBL382638,20.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,7.698970004336019
1996,CHEMBL135853,20.0,nM,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.698970004336019
1997,CHEMBL208286,20.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,7.698970004336019
1998,CHEMBL3360616,20.1,nM,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],7.696803942579511
1999,CHEMBL5183664,20.1,nM,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)CC1,7.696803942579511
2000,CHEMBL5174995,20.23,nM,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3ccsc23)CC1,7.694004117229195
2001,CHEMBL3805782,20.5,nM,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl,7.688246138944246
2002,CHEMBL3647967,20.6,nM,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.686132779630847
2003,CHEMBL4078182,20.6,nM,S=C(Nc1cccc(Cl)c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.686132779630847
2004,CHEMBL4173696,20.7,nM,C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1,7.684029654543083
2005,CHEMBL5180725,20.72,nM,Cc1cc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/CN(C)C)cc23)ccc1Oc1cc2nncn2cn1,7.683610248926804
2006,CHEMBL4515673,20.83,nM,COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.681310730052254
2007,CHEMBL5193128,21.0,nM,C=CC(=O)N1CCC([C@@H]2CCNC3C(C(N)=O)C(c4ccc(Oc5ccccc5)cc4)=NN32)CC1,7.6777807052660805
2008,CHEMBL3759257,21.0,nM,OCc1ccc(-c2cc3c(Nc4ccccc4)ncnc3s2)cc1,7.6777807052660805
2009,CHEMBL3676370,21.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,7.6777807052660805
2010,CHEMBL5272533,21.0,nM,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5ccn(C)c5c4)n3)cc2)CC1,7.6777807052660805
2011,CHEMBL2048910,21.0,nM,CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,7.6777807052660805
2012,CHEMBL206003,21.0,nM,NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.6777807052660805
2013,CHEMBL2048794,21.0,nM,O=C1NCc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c21,7.6777807052660805
2014,CHEMBL387187,21.0,nM,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,7.6777807052660805
2015,CHEMBL383965,21.0,nM,CCCS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.6777807052660805
2016,CHEMBL287289,21.0,nM,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.6777807052660805
2017,CHEMBL4103440,21.0,nM,COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)s2)cc1,7.6777807052660805
2018,CHEMBL565714,21.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1,7.6777807052660805
2019,CHEMBL3805461,21.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,7.6777807052660805
2020,CHEMBL1272325,21.0,nM,O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,7.6777807052660805
2021,CHEMBL4794223,21.0,nM,Fc1c(Nc2ncnc3cc4c(cc23)OCCO4)ccc(Br)c1Br,7.6777807052660805
2022,CHEMBL3671538,21.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCCN(C)C,7.6777807052660805
2023,CHEMBL5279539,21.0,nM,COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)o2)cc1,7.6777807052660805
2024,CHEMBL3974571,21.0,nM,C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.6777807052660805
2025,CHEMBL3977326,21.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccc4)c3)ncnc2cc1OC,7.6777807052660805
2026,CHEMBL434827,21.0,nM,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.6777807052660805
2027,CHEMBL3986103,21.0,nM,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,7.6777807052660805
2028,CHEMBL3758761,21.0,nM,COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,7.6777807052660805
2029,CHEMBL4297865,21.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,7.6777807052660805
2030,CHEMBL3753305,21.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccccc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.6777807052660805
2031,CHEMBL203295,21.0,nM,COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,7.6777807052660805
2032,CHEMBL2437227,21.1,nM,Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,7.675717544702307
2033,CHEMBL3936761,21.2,nM,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,7.673664139071248
2034,CHEMBL3357639,21.3,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,7.671620396561262
2035,CHEMBL4278886,21.4,nM,Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,7.669586226650809
2036,CHEMBL5286575,21.4,nM,CCCN(c1ccc(F)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.669586226650809
2037,CHEMBL4276744,21.5,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,7.667561540084395
2038,CHEMBL3623289,21.5,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@H](C)C1,7.667561540084395
2039,CHEMBL4278226,21.7,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl,7.663540266151471
2040,CHEMBL3805681,21.95,nM,Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,7.6585654754218595
2041,CHEMBL4743464,22.0,nM,N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,7.657577319177793
2042,CHEMBL1934622,22.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)cc1,7.657577319177793
2043,CHEMBL428777,22.0,nM,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,7.657577319177793
2044,CHEMBL302552,22.0,nM,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,7.657577319177793
2045,CHEMBL4089601,22.0,nM,C=CC(=O)NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,7.657577319177793
2046,CHEMBL175101,22.0,nM,CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.657577319177793
2047,CHEMBL4104950,22.0,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,7.657577319177793
2048,CHEMBL210444,22.0,nM,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.657577319177793
2049,CHEMBL4101774,22.0,nM,O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.657577319177793
2050,CHEMBL3934461,22.0,nM,COc1ccc(-c2cc3c(NC(CC(N)=O)c4ccccc4)ncnc3o2)cc1,7.657577319177793
2051,CHEMBL5201725,22.0,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,7.657577319177793
2052,CHEMBL4752022,22.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccc(F)cc5)n([C@@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,7.657577319177793
2053,CHEMBL4847264,22.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1,7.657577319177793
2054,CHEMBL3676340,22.0,nM,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O,7.657577319177793
2055,CHEMBL3972981,22.0,nM,CC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.657577319177793
2056,CHEMBL5284179,22.0,nM,COc1cc2c(Nc3ccc(Oc4ccccc4)c(C)c3)ncnc2cc1OCC1CCN(C)CC1,7.657577319177793
2057,CHEMBL3918330,22.0,nM,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.657577319177793
2058,CHEMBL4744973,22.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccc(F)cc5)n([C@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,7.657577319177793
2059,CHEMBL5281270,22.0,nM,CCc1cccc(NC(=O)CSc2nc3cc4ccccc4cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)c1,7.657577319177793
2060,CHEMBL448929,22.0,nM,CCc1cc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,7.657577319177793
2061,CHEMBL4077973,22.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cn4c5c(cccc35)CCC4)nc(OC)n2)c(OC)cc1N(C)CCN(C)C,7.657577319177793
2062,CHEMBL4103757,22.0,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(N(C)C)c4)ccc23)c(OC)cc1N(C)CCN(C)C,7.657577319177793
2063,CHEMBL3219128,22.12,nM,C=CC(=O)Nc1cccc(N2C(=O)C(C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.65521487736734
2064,CHEMBL4087375,22.2,nM,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CC(C)C)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,7.653647025549361
2065,CHEMBL5070579,22.34,nM,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,7.650916831220409
2066,CHEMBL4278815,22.4,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.649751981665837
2067,CHEMBL4081703,22.4,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(/C=C/c4cc(C)cc(C)c4)cc3)ncc2Cl)c1,7.649751981665837
2068,CHEMBL3806292,22.5,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,7.647817481888637
2069,CHEMBL3893004,22.53,nM,CN(C)C/C=C/C(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.647238808276169
2070,CHEMBL3980550,22.53,nM,CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.647238808276169
2071,CHEMBL5172338,22.6,nM,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,7.645891560852599
2072,CHEMBL4463094,22.7,nM,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(F)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,7.6439741428068775
2073,CHEMBL5180965,22.75,nM,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2cnnc2c1,7.643018599006869
2074,CHEMBL4282523,22.8,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,7.642065152999546
2075,CHEMBL583403,23.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.638272163982407
2076,CHEMBL3921129,23.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,7.638272163982407
2077,CHEMBL565467,23.0,nM,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,7.638272163982407
2078,CHEMBL3416439,23.0,nM,C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,7.638272163982407
2079,CHEMBL3416595,23.0,nM,COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1,7.638272163982407
2080,CHEMBL329672,23.0,nM,Clc1cccc(Nc2ncnc3ccccc23)c1,7.638272163982407
2081,CHEMBL3671501,23.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)(F)F,7.638272163982407
2082,CHEMBL3676378,23.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(=O)CN(C)C,7.638272163982407
2083,CHEMBL3633934,23.0,nM,CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC,7.638272163982407
2084,CHEMBL5281266,23.0,nM,C=CC(=O)Nc1cc(Nc2ncc(C(=O)CC)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,7.638272163982407
2085,CHEMBL4445017,23.0,nM,O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,7.638272163982407
2086,CHEMBL3921710,23.0,nM,CCCCN1C(=O)CS/C1=N/Nc1nncc2ccccc12,7.638272163982407
2087,CHEMBL5269375,23.0,nM,COC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,7.638272163982407
2088,CHEMBL4207984,23.0,nM,N#Cc1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,7.638272163982407
2089,CHEMBL255656,23.0,nM,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1,7.638272163982407
2090,CHEMBL255438,23.0,nM,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,7.638272163982407
2091,CHEMBL3409483,23.0,nM,[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1,7.638272163982407
2092,CHEMBL380078,23.0,nM,CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.638272163982407
2093,CHEMBL3939985,23.0,nM,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,7.638272163982407
2094,CHEMBL5195669,23.0,nM,O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,7.638272163982407
2095,CHEMBL4541014,23.0,nM,COc1cc(Nc2ncnc3cc(-c4ccccc4)sc23)cc(OC)c1OC,7.638272163982407
2096,CHEMBL5266834,23.0,nM,C=CC(=O)Nc1cc(Nc2ncc(-c3ccnn3C)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,7.638272163982407
2097,CHEMBL4282506,23.0,nM,N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,7.638272163982407
2098,CHEMBL5266823,23.0,nM,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(C)csc5c4)nn32)CC1,7.638272163982407
2099,CHEMBL3676376,23.1,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H](C)NC(=O)CN(C)C,7.636388020107856
2100,CHEMBL4098591,23.4,nM,CCC(=O)N1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.6307841425898575
2101,CHEMBL4452957,23.4,nM,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1cc(F)ccc1C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,7.6307841425898575
2102,CHEMBL3754803,23.5,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1,7.628932137728263
2103,CHEMBL4097627,23.6,nM,Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,7.627087997029894
2104,CHEMBL4750158,23.6,nM,COc1ccc(-c2c3c4cc(OCCCN(C)C)c(O)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,7.627087997029894
2105,CHEMBL597402,23.6,nM,O=C(COc1c(F)c(F)c(F)c(F)c1F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.627087997029894
2106,CHEMBL5193609,23.6,nM,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,7.627087997029894
2107,CHEMBL3805509,23.7,nM,C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,7.6252516539898965
2108,CHEMBL597950,23.8,nM,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.623423042943488
2109,CHEMBL4066845,23.99,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)o1,7.619969752032169
2110,CHEMBL3671520,24.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O,7.619788758288394
2111,CHEMBL1934632,24.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC(C)C)cc1,7.619788758288394
2112,CHEMBL213818,24.0,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)cc4)c3c2)o1,7.619788758288394
2113,CHEMBL3676374,24.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CCN(CC)CC,7.619788758288394
2114,CHEMBL1090363,24.0,nM,CN(C)CCc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)c1,7.619788758288394
2115,CHEMBL3953210,24.0,nM,COc1ccc(-c2cc3c(N[C@H](C)c4cccc(F)c4)ncnc3o2)cc1,7.619788758288394
